25/07/14 23:45,24.08,90.67,22.46,1015.49,26.65,0
25/07/14 23:50,24.07,90.65,22.45,1015.52,26.65,0
25/07/14 23:55,24.07,90.70,22.45,1015.46,26.65,0
26/07/14 00:00,24.07,90.69,22.45,1015.50,26.66,0
26/07/14 00:05,24.06,90.72,22.44,1015.51,26.67,0
26/07/14 00:10,24.08,90.73,22.47,1015.50,26.65,0
26/07/14 00:15,24.07,90.73,22.46,1015.48,26.65,0
26/07/14 00:20,24.07,90.73,22.46,1015.52,26.65,0
26/07/14 00:25,24.07,90.73,22.46,1015.53,26.65,0
26/07/14 00:30,24.06,90.73,22.45,1015.52,26.67,0
26/07/14 00:35,24.06,90.73,22.45,1015.50,26.65,0
26/07/14 00:40,24.07,90.73,22.46,1015.46,26.64,0
26/07/14 00:45,24.07,90.75,22.46,1015.43,26.67,0
26/07/14 00:50,24.07,90.75,22.47,1015.44,26.65,0
26/07/14 00:55,24.08,90.79,22.48,1015.42,26.66,0
26/07/14 01:00,24.07,90.80,22.47,1015.42,26.65,0
26/07/14 01:05,24.07,90.79,22.47,1015.36,26.66,0
26/07/14 01:10,24.06,90.80,22.46,1015.30,26.65,0
26/07/14 01:15,24.06,90.82,22.47,1015.20,26.65,0
26/07/14 01:20,24.06,90.80,22.46,1015.19,26.65,0
26/07/14 01:25,24.07,90.78,22.47,1015.16,26.66,0
26/07/14 01:30,24.06,90.79,22.46,1015.07,26.64,0
26/07/14 01:35,24.07,90.79,22.47,1015.03,26.64,0
26/07/14 01:40,24.05,90.75,22.45,1014.95,26.67,0
26/07/14 01:45,24.06,90.74,22.45,1015.02,26.66,0
26/07/14 01:50,24.06,90.74,22.45,1014.99,26.65,0
26/07/14 01:55,24.05,90.74,22.44,1014.91,26.63,0
26/07/14 02:00,24.06,90.75,22.45,1014.92,26.65,0
26/07/14 02:05,24.05,90.77,22.45,1014.85,26.65,0
26/07/14 02:10,24.06,90.74,22.45,1014.81,26.63,0
26/07/14 02:15,24.06,90.77,22.46,1014.85,26.62,0
26/07/14 02:20,24.06,90.76,22.46,1014.88,26.64,0
26/07/14 02:25,24.08,90.77,22.47,1014.81,26.60,0
26/07/14 02:30,24.06,90.75,22.45,1014.87,26.63,0
26/07/14 02:35,24.06,90.76,22.45,1014.86,26.65,0
26/07/14 02:40,24.07,90.74,22.46,1014.82,26.61,0
26/07/14 02:45,24.06,90.77,22.45,1014.78,26.65,0
26/07/14 02:50,24.06,90.78,22.46,1014.78,26.63,0
26/07/14 02:55,24.06,90.77,22.46,1014.74,26.62,0
26/07/14 03:00,24.06,90.76,22.45,1014.73,26.62,0
26/07/14 03:05,24.06,90.76,22.45,1014.78,26.63,0
26/07/14 03:10,24.05,90.78,22.45,1014.74,26.62,0
26/07/14 03:15,24.06,90.79,22.46,1014.77,26.62,0
26/07/14 03:20,24.05,90.75,22.44,1014.75,26.62,0
26/07/14 03:25,24.06,90.74,22.45,1014.74,26.62,0
26/07/14 03:30,24.06,90.73,22.45,1014.72,26.62,0
26/07/14 03:35,24.04,90.75,22.44,1014.65,26.62,0
26/07/14 03:40,24.05,90.74,22.44,1014.66,26.60,0
26/07/14 03:45,24.05,90.74,22.44,1014.69,26.62,0
26/07/14 03:50,24.05,90.74,22.44,1014.72,26.62,0
26/07/14 03:55,24.05,90.72,22.44,1014.72,26.62,0
26/07/14 04:00,24.05,90.76,22.44,1014.76,26.62,0
26/07/14 04:05,24.06,90.74,22.45,1014.75,26.61,0
26/07/14 04:10,24.05,90.76,22.45,1014.73,26.62,0
26/07/14 04:15,24.05,90.71,22.43,1014.69,26.63,0
26/07/14 04:20,24.05,90.72,22.44,1014.63,26.61,0
26/07/14 04:25,24.06,90.74,22.46,1014.68,26.61,0
26/07/14 04:30,24.06,90.72,22.44,1014.65,26.61,0
26/07/14 04:35,24.04,90.70,22.43,1014.66,26.61,0
26/07/14 04:40,24.06,90.72,22.45,1014.66,26.61,0
26/07/14 04:45,24.05,90.69,22.43,1014.69,26.60,0
26/07/14 04:50,24.06,90.71,22.44,1014.66,26.60,0
26/07/14 04:55,24.06,90.74,22.45,1014.71,26.60,0
26/07/14 05:00,24.07,90.69,22.45,1014.73,26.60,0
26/07/14 05:05,24.08,90.76,22.47,1014.78,26.61,0
26/07/14 05:10,24.07,90.72,22.46,1014.74,26.60,0
26/07/14 05:15,24.06,90.69,22.44,1014.75,26.60,0
26/07/14 05:20,24.07,90.70,22.45,1014.77,26.60,0
26/07/14 05:25,24.06,90.70,22.44,1014.79,26.61,0
26/07/14 05:30,24.06,90.69,22.44,1014.85,26.61,0
26/07/14 05:35,24.07,90.65,22.44,1014.85,26.60,0
26/07/14 05:40,24.07,90.68,22.45,1014.85,26.60,0
26/07/14 05:45,24.07,90.67,22.45,1014.82,26.60,0
26/07/14 05:50,24.07,90.65,22.45,1014.84,26.60,0
26/07/14 05:55,24.08,90.68,22.46,1014.86,26.60,0
26/07/14 06:00,24.06,90.66,22.44,1014.87,26.60,0
26/07/14 06:05,24.08,90.67,22.45,1014.93,26.60,0
26/07/14 06:10,24.08,90.69,22.46,1014.94,26.60,0
26/07/14 06:15,24.07,90.68,22.45,1014.92,26.60,0
26/07/14 06:20,24.07,90.69,22.45,1014.96,26.60,0
26/07/14 06:25,24.07,90.63,22.44,1015.04,26.60,0
26/07/14 06:30,24.07,90.62,22.44,1015.03,26.60,0
26/07/14 06:35,24.06,90.65,22.43,1015.07,26.60,0
26/07/14 06:40,24.06,90.66,22.44,1015.09,26.60,0
26/07/14 06:45,24.06,90.63,22.43,1015.06,26.61,0
